customer_ID,plan
10012418,0023003
10019448,2133121
10147491,1023023
10019445,1033022
10019444,2122022
10012411,1023022
10019446,0022003
10012417,0123123
10012415,1121121
10011691,1121021
10093562,0023002
10093563,1123123
10011694,1023022
10148760,2023022
10011697,0021002
10011698,1133123
10093569,0021002
10097670,1023023
10006879,1021121
10097674,1033102
10139997,2023022
10097678,0023022
10006871,1033022
10059135,1021021
10059134,2123022
10006877,0022122
10072756,1121121
10022626,1123102
10022625,0023124
10022622,1123123
10072750,1122121
10072751,1121022
10139992,0021002
10019447,0123123
10022629,0023003
10022628,1122122
10122637,2121123
10122636,2021023
10122635,0123122
10111798,1023124
10014403,1023023
10111796,0021002
10019441,1023003
10111795,1023021
10111791,0021004
10110642,0023022
10125948,0123122
10050200,1023004
10125940,0023023
10125942,0023102
10125943,0022124
10112445,0023002
10093561,1023101
10065200,2043003
10112448,0122124
10005523,0021004
10005521,0123002
10066628,2133123
10005527,2123123
10005525,0121121
10134530,2022022
10005528,1133123
10111864,0122022
10111865,0123123
10111863,0023023
10130846,1123023
10003969,0123123
10003968,0021004
10136928,0123124
10018319,0022004
10003963,0023101
10003965,1033002
10003964,1123124
10003966,0043002
10010121,1133122
10010120,1133124
10010125,0122003
10010124,2021022
10138197,0022002
10138196,0021001
10023570,0023022
10129620,0023003
10023574,0022021
10080672,2021032
10023576,1121024
10028548,0121122
10028549,1033002
10033484,2023123
10059138,1122021
10125360,0021002
10028541,2121123
10028542,1122123
10125363,0123002
10098577,1123123
10125365,0023104
10028547,0133123
10120709,0023002
10045229,1122122
10063816,0121123
10080677,1023023
10120701,1123022
10063815,1133103
10120703,1122123
10063814,1023002
10113809,1023022
10086751,0023023
10069877,1021022
10086753,2122122
10135479,2123123
10086757,1033123
10113796,2021022
10096234,0022022
10113790,1021023
10113791,1023123
10074349,0033004
10059130,0133003
10074342,1123122
10074340,0022003
10128285,1122102
10128287,1122123
10079400,0033024
10068465,1121122
10068463,1023023
10068462,1023002
10068461,2023023
10017692,1022023
10069756,1033002
10020334,2023023
10078874,2123102
10078876,1033102
10078879,1033123
10078878,2122121
10017698,0021022
10113428,0122122
10090405,1123022
10020331,2121023
10113422,2022001
10031299,1033101
10113426,0021001
10072754,0022001
10113424,1033023
10069753,0023102
10049948,2023002
10126537,0121122
10069750,1133104
10152247,1033101
10057095,1022121
10149964,0021004
10082862,1033002
10149966,0123102
10049945,0123121
10049944,0021002
10049947,0021002
10049946,2022021
10003039,1123124
10003038,1123102
10090709,2023022
10127134,1022021
10150329,1022024
10083709,1133123
10131265,1022122
10132123,1023023
10132120,1023023
10083701,0023022
10014927,2122022
10014926,0123102
10014921,0023121
10014920,0123123
10087084,0021002
10014922,1133124
10045917,1123022
10045912,0021004
10045910,1023123
10069332,0022021
10074403,0023023
10037254,0022003
10037255,1022123
10037256,0023021
10069337,0123122
10069338,2123122
10069339,0023002
10089532,2033122
10124709,1133123
10124708,0122123
10122631,2023022
10081708,1023021
10081707,0122122
10081706,2133102
10124703,0123124
10124702,0122124
10081703,1033021
10124325,0023004
10081701,0122122
10124706,1123123
10124324,1021022
10111797,0023023
10118270,0121121
10118271,0023021
10118274,1122123
10150053,2022023
10034501,0122001
10117022,2123123
10084063,0133023
10034504,2023121
10034506,0023123
10034509,2021022
10084068,1023123
10124320,0023001
10089283,2023023
10089281,2123022
10130848,0021002
10089284,1133022
10126706,1123122
10089289,0023023
10126703,0023001
10126701,2021021
10079172,1123123
10117024,2023022
10077068,1023123
10105454,2022022
10077065,2021021
10105457,2133022
10105450,1123124
10077062,0023123
10150058,2033023
10118776,0122102
10079408,0121023
10107340,0023022
10140955,0023023
10107347,1023023
10035338,2123103
10103850,1133023
10079179,1122023
10103858,0123123
10047205,1023022
10047206,0023122
10066707,2123102
10047200,2123023
10012523,1023023
10019834,0021002
10061609,1122121
10019836,0021021
10019837,2022002
10019830,0033023
10039907,2023021
10019832,1033021
10019833,1123102
10120280,1023021
10120281,1123122
10120282,0133004
10039909,0033001
10019838,0023002
10120285,0121004
10091366,1033104
10120287,1033121
10085107,2021022
10078885,1033123
10026335,1121123
10036615,0123023
10026331,0123121
10036612,0023102
10036611,2022004
10112444,0123123
10025260,1023123
10036618,2133123
10101934,1122122
10059744,1123123
10101930,1121123
10132449,1133123
10048155,1133122
10077930,0022002
10077933,0123124
10106430,1011122
10048151,0022002
10077934,1123124
10077939,1123123
10077938,1123122
10048158,2123123
10140141,2133124
10004359,1133123
10004358,0123023
10076082,1023023
10076083,1022121
10104495,0123103
10076081,0123101
10004351,0122124
10004354,0021022
10103145,1123021
10108957,0021001
10075573,1123024
10103141,2033022
10075578,0022004
10141106,1021022
10099008,1123124
10039277,0122001
10039279,0023002
10099005,2122021
10143595,0133124
10027062,2022103
10027063,1122122
10027060,0123102
10027061,1123123
10020596,2123124
10020595,2133121
10100047,1123123
10025517,0022002
10025510,1123123
10025512,2023022
10020598,0021004
10109012,0121122
10099003,2123122
10109016,0023103
10109017,0021002
10109019,1023121
10134469,1022022
10134468,1023104
10049201,0122001
10134464,2023102
10134467,1123121
10134460,1023101
10134463,0022002
10134462,0022002
10032612,2023121
10032611,1123102
10032610,1123123
10108941,0021002
10108940,2122023
10032614,0021002
10074628,1143021
10074620,1122122
10074625,1123124
10074626,2123123
10030619,1023023
10055934,0021001
10055936,0122122
10055933,2023024
10030611,0022022
10146440,1133121
10030616,1122021
10071052,0123123
10071053,1023021
10012400,2033021
10091368,1033022
10102434,0031001
10120370,1022022
10102430,0121003
10142560,1123022
10142562,2133124
10142564,1033021
10142567,2023122
10142569,0023123
10054083,2133101
10145688,0022002
10018314,1033123
10003086,1133123
10080102,0122102
10003087,2133134
10018312,1132121
10032281,1123121
10054084,0021001
10135736,0023002
10010385,1123123
10135733,2123123
10135730,0023023
10020042,1033023
10152147,1123123
10068148,1133123
10068149,2021121
10141140,2022023
10147881,0123124
10137336,0023002
10141145,2122122
10068141,0023002
